macro_topic,macro_topic_name,corporate_subgroup,corporate_final_merge_group_id,corporate_topic_label,corporate_topic_summary,year,series_role,source,year_frequency,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,year_document_count,annual_source_macro_document_count,annual_document_prevalence,n_contributing_external_topics,contributing_external_group_count,contributing_external_groups_json,series_unique_document_count,series_topic_size_count,corporate_topic_size_count,corporate_group_size_count,corporate_unique_document_count,corporate_topic_id
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2021,corporate,corporate,281,4071,0.0690248096290837,150,152,0.986842105263158,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2022,corporate,corporate,255,4071,0.0626381724392041,139,140,0.9928571428571428,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2023,corporate,corporate,300,4071,0.0736919675755342,147,149,0.9865771812080536,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2024,corporate,corporate,266,4071,0.065340211250307,130,132,0.9848484848484848,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2025,corporate,corporate,272,4071,0.0668140506018177,130,131,0.9923664122137404,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2000,media_aggregate,media,0,2225,0.0,0,17,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2001,media_aggregate,media,0,2225,0.0,0,20,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2002,media_aggregate,media,0,2225,0.0,0,15,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2003,media_aggregate,media,0,2225,0.0,0,15,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2004,media_aggregate,media,0,2225,0.0,0,23,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2005,media_aggregate,media,0,2225,0.0,0,28,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2006,media_aggregate,media,0,2225,0.0,0,36,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2007,media_aggregate,media,0,2225,0.0,0,36,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2008,media_aggregate,media,0,2225,0.0,0,46,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2009,media_aggregate,media,0,2225,0.0,0,33,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2010,media_aggregate,media,0,2225,0.0,0,61,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2011,media_aggregate,media,0,2225,0.0,0,104,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2012,media_aggregate,media,0,2225,0.0,0,93,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2013,media_aggregate,media,0,2225,0.0,0,90,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2014,media_aggregate,media,0,2225,0.0,0,110,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2015,media_aggregate,media,0,2225,0.0,0,118,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2016,media_aggregate,media,0,2225,0.0,0,85,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2017,media_aggregate,media,0,2225,0.0,0,70,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2018,media_aggregate,media,0,2225,0.0,0,69,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2019,media_aggregate,media,0,2225,0.0,0,87,0.0,0,0,[],0,0,7087,5,4037,corporate_T6::corporate_T6_PG01
